date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo_before,away_elo_before,elo_difference,home_advantage,result
1987-04-11,Zimbabwe,Mozambique,1.0,0.0,African Cup of Nations qualification,Harare,Zimbabwe,False,1575.1426494915327,1482.0982281877675,93.04442130376515,1,home_win
1987-04-11,Angola,DR Congo,1.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,1545.7261834129984,1662.0049204534714,-116.27873704047306,1,home_win
1987-04-12,Guinea,Senegal,0.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False,1571.0221418361048,1679.4972732302983,-108.47513139419357,1,draw
1987-04-12,Madagascar,Kenya,2.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False,1479.6981183658204,1504.0193225196201,-24.321204153799727,1,home_win
1987-04-12,Poland,Cyprus,0.0,0.0,UEFA Euro qualification,Gdańsk,Poland,False,1823.5634425980786,1321.9873464809375,501.5760961171411,1,draw
1987-04-12,Togo,Nigeria,1.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,1568.6529414359136,1677.5750108132759,-108.92206937736228,1,draw
1987-04-14,Tunisia,Algeria,1.0,1.0,African Cup of Nations qualification,Tunis,Tunisia,False,1671.7315934494343,1726.8241453515514,-55.092551902117066,1,draw
1987-04-15,Switzerland,Malta,4.0,1.0,UEFA Euro qualification,Neuchâtel,Switzerland,False,1708.314697771325,1375.580517167884,332.734180603441,1,home_win
1987-04-15,Netherlands,Czechoslovakia,1.0,0.0,Friendly,Leeuwarden,Netherlands,False,1863.2485059941512,1826.6654506305945,36.583055363556696,1,home_win
1987-04-18,Germany,Italy,0.0,0.0,Friendly,Cologne,Germany,False,1921.8423739456002,1884.6932727065537,37.14910123904656,1,draw
1987-04-18,Russia,Sweden,1.0,3.0,Friendly,Tbilisi,Soviet Union,False,1885.5622111722894,1799.4693559253662,86.09285524692314,1,away_win
1987-04-26,Zimbabwe,Zambia,0.0,1.0,Friendly,Harare,Zimbabwe,False,1586.2189541763692,1628.6812768262512,-42.462322649882026,1,away_win
1987-04-29,Netherlands,Hungary,2.0,0.0,UEFA Euro qualification,Rotterdam,Netherlands,False,1867.7239705718066,1779.4028413156018,88.32112925620481,1,home_win
1987-04-29,Wales,Czechoslovakia,1.0,1.0,UEFA Euro qualification,Wrexham,Wales,False,1777.7491566230915,1822.189986052939,-44.440829429847554,1,draw
1987-04-29,Turkey,England,0.0,0.0,UEFA Euro qualification,İzmir,Turkey,False,1580.7857276942016,1916.5949726071103,-335.80924491290875,1,draw
1987-04-29,Romania,Spain,3.0,1.0,UEFA Euro qualification,Bucharest,Romania,False,1793.3058018098134,1917.8431182421768,-124.53731643236347,1,home_win
1987-04-29,Northern Ireland,Yugoslavia,1.0,2.0,UEFA Euro qualification,Belfast,Northern Ireland,False,1747.3653151619985,1809.5991868475924,-62.23387168559384,1,away_win
1987-04-29,Jamaica,Cuba,2.0,0.0,Friendly,Kingston,Jamaica,False,1443.0198502622638,1536.8242365366184,-93.80438627435456,1,home_win
1987-04-29,Russia,German DR,2.0,0.0,UEFA Euro qualification,Kyiv,Soviet Union,False,1879.3479863712469,1807.5150730128744,71.83291335837248,1,home_win
1987-04-29,Honduras,El Salvador,1.0,0.0,Friendly,Tegucigalpa,Honduras,False,1724.126279352582,1654.8078537174536,69.3184256351285,1,home_win
1987-04-29,Greece,Poland,1.0,0.0,UEFA Euro qualification,Athens,Greece,False,1683.9954121292642,1810.146985002148,-126.15157287288389,1,home_win
1987-04-29,France,Iceland,2.0,0.0,UEFA Euro qualification,Paris,France,False,1910.6695718074266,1540.0709257277244,370.5986460797021,1,home_win
1987-04-29,Republic of Ireland,Belgium,0.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1718.1691937178568,1829.0193789754694,-110.85018525761257,1,draw
1987-04-29,Finland,Denmark,0.0,1.0,UEFA Euro qualification,Helsinki,Finland,False,1563.0964936939229,1853.586427280657,-290.4899335867342,1,away_win
1987-04-29,Albania,Austria,0.0,1.0,UEFA Euro qualification,Tirana,Albania,False,1510.8744915599316,1784.8485562091555,-273.9740646492239,1,away_win
1987-04-30,Luxembourg,Bulgaria,1.0,4.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,1290.753342276422,1755.8052033584954,-465.0518610820734,1,away_win
1987-05-06,El Salvador,Honduras,1.0,2.0,Friendly,San Salvador,El Salvador,False,1650.7923970043646,1728.141736065671,-77.34933906130641,1,away_win
1987-05-09,Guernsey,Jersey,3.0,4.0,Muratti Vase,Guernsey,Guernsey,False,1698.6312646748347,1741.7465905703093,-43.1153258954746,1,away_win
1987-05-12,New Caledonia,Tahiti,0.0,0.0,Friendly,Nouméa,New Caledonia,False,1605.8577581589454,1706.0931901398296,-100.23543198088419,1,draw
1987-05-13,German DR,Czechoslovakia,2.0,0.0,Friendly,Brandenburg,German DR,False,1795.572902556253,1820.2817170844012,-24.708814528148196,1,home_win
1987-05-17,Hungary,Poland,5.0,3.0,UEFA Euro qualification,Budapest,Hungary,False,1768.1359026210919,1789.9279467694428,-21.792044148350897,1,home_win
1987-05-19,Switzerland,Israel,1.0,0.0,Friendly,Aarau,Switzerland,False,1712.1660542075,1662.4700085665347,49.696045640965394,1,home_win
1987-05-19,England,Brazil,1.0,1.0,Rous Cup,London,England,False,1905.3872963341612,2008.0414977376486,-102.65420140348738,1,draw
1987-05-20,Bulgaria,Luxembourg,3.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,1757.735433941387,1288.8231116935303,468.91232224785676,1,home_win
1987-05-21,Burkina Faso,Mauritania,2.0,1.0,Friendly,Ouagadougou,Burkina Faso,False,1475.6636343444575,1348.2163767109098,127.44725763354768,1,home_win
1987-05-23,Republic of Ireland,Brazil,1.0,0.0,Friendly,Dublin,Republic of Ireland,False,1722.7989424807267,2005.169950239215,-282.3710077584883,1,home_win
1987-05-23,Scotland,England,0.0,0.0,Rous Cup,Glasgow,Scotland,False,1753.8261781130388,1908.2588438325947,-154.43266571955587,1,draw
1987-05-24,Sweden,Malta,1.0,0.0,UEFA Euro qualification,Gothenburg,Sweden,False,1805.6835807264088,1371.7291607317088,433.95441999469995,1,home_win
1987-05-26,Scotland,Brazil,0.0,2.0,Rous Cup,Glasgow,Scotland,False,1757.9997951227017,1996.8144851889422,-238.81469006624047,1,away_win
1987-05-27,Japan,Senegal,2.0,2.0,Kirin Cup,Hiroshima,Japan,False,1622.9043524162178,1674.96049010228,-52.05613768606213,1,draw
1987-05-28,Finland,Brazil,2.0,3.0,Friendly,Helsinki,Finland,False,1558.352539172496,2000.851626446056,-442.4990872735598,1,away_win
1987-05-28,Guadeloupe,French Guiana,4.0,1.0,Friendly,Gagny,France,True,1477.7374433745642,1415.5833219328051,62.154121441759116,0,home_win
1987-05-28,Luxembourg,Republic of Ireland,0.0,2.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,1286.9326295039727,1731.1544075309996,-444.22177802702686,1,away_win
1987-05-28,Norway,Italy,0.0,0.0,Friendly,Oslo,Norway,False,1666.2635472232275,1885.2258631486309,-218.96231592540335,1,draw
1987-05-30,Guadeloupe,Réunion,3.0,0.0,Friendly,Gagny,France,True,1481.8523949963949,1417.9610769122785,63.89131808411639,0,home_win
1987-05-31,Hong Kong,Macau,5.0,0.0,Friendly,So Kon Po,Hong Kong,False,1453.4094989278015,1083.0017897850355,370.40770914276595,1,home_win
1987-06-01,Israel,Brazil,0.0,4.0,Friendly,Ramat Gan,Israel,False,1658.180354307893,2001.577754749057,-343.3974004411641,1,away_win
1987-06-03,Denmark,Czechoslovakia,1.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1858.3303818020838,1814.9267269385728,43.403654863511065,1,draw
1987-06-03,Iceland,German DR,0.0,6.0,UEFA Euro qualification,Reykjavík,Iceland,False,1536.8939681134898,1800.9278927020814,-264.0339245885916,1,away_win
1987-06-03,Norway,Russia,0.0,1.0,UEFA Euro qualification,Oslo,Norway,False,1669.0545801197723,1891.2901568278683,-222.235576708096,1,away_win
1987-06-03,Sweden,Italy,1.0,0.0,UEFA Euro qualification,Solna,Sweden,False,1807.9634465004938,1882.4348302520862,-74.47138375159238,1,home_win
1987-06-08,Egypt,United States,3.0,1.0,Korea Cup,Seoul,South Korea,True,1688.1703268197155,1623.25467546141,64.91565135830547,0,home_win
1987-06-09,Australia,Morocco,1.0,0.0,Korea Cup,Gangneung,South Korea,True,1697.0333885618732,1730.0652469850388,-33.03185842316566,0,home_win
1987-06-10,Argentina,Italy,1.0,3.0,Friendly,Zürich,Switzerland,True,1964.4299538550758,1864.2679934710545,100.16196038402131,0,away_win
1987-06-10,South Korea,Egypt,0.0,0.0,Korea Cup,Masan,South Korea,False,1728.6254647384906,1696.3233470332657,32.30211770522487,1,draw
1987-06-11,Colombia,Ecuador,1.0,0.0,Friendly,Medellín,Colombia,False,1715.6564007520149,1600.4798279732827,115.17657277873218,1,home_win
1987-06-12,South Korea,United States,1.0,0.0,Korea Cup,Busan,South Korea,False,1727.6984046773741,1615.1016552478598,112.59674942951438,1,home_win
1987-06-12,Egypt,Thailand,1.0,1.0,Korea Cup,Busan,South Korea,True,1697.2504070943821,1439.7194245772014,257.53098251718075,0,draw
1987-06-13,Malawi,Zimbabwe,1.0,4.0,Friendly,Lilongwe,Malawi,False,1576.4792735781257,1581.8270116446342,-5.347738066508555,1,away_win
1987-06-14,Bolivia,Paraguay,0.0,2.0,Friendly,Santa Cruz,Bolivia,False,1644.5286752898985,1801.5089745598261,-156.98029926992763,1,away_win
1987-06-14,Congo,Seychelles,1.0,1.0,Friendly,Antananarivo,Madagascar,True,1555.411626062997,1133.2084285727747,422.20319749022224,0,draw
1987-06-14,Ecuador,Colombia,3.0,0.0,Friendly,Guayaquil,Ecuador,False,1597.0791893723754,1719.0570393529222,-121.97784998054681,1,home_win
1987-06-14,South Korea,Thailand,4.0,2.0,Korea Cup,Daejeon,South Korea,False,1734.5664951600647,1446.0183244421087,288.54817071795605,1,home_win
1987-06-14,Malawi,Zimbabwe,2.0,1.0,Friendly,Blantyre,Malawi,False,1571.5562276382514,1586.7500575845086,-15.19382994625721,1,home_win
1987-06-16,Norway,France,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1662.5244511185117,1913.8465294216612,-251.3220783031495,1,home_win
1987-06-16,Thailand,United States,0.0,1.0,Korea Cup,Cheongju,South Korea,True,1442.8258134015102,1608.2335647651691,-165.40775136365892,0,away_win
1987-06-17,Switzerland,Sweden,1.0,1.0,UEFA Euro qualification,Lausanne,Switzerland,False,1716.455708466142,1826.1302832815254,-109.6745748153835,1,draw
1987-06-18,Madagascar,Seychelles,2.0,0.0,Friendly,Antananarivo,Madagascar,False,1495.7464373600872,1137.399589065523,358.3468482945641,1,home_win
1987-06-19,Peru,Chile,1.0,3.0,Friendly,Lima,Peru,False,1737.5920395651394,1808.2052104153968,-70.61317085025735,1,away_win
1987-06-19,Uruguay,Ecuador,2.0,1.0,Friendly,Montevideo,Uruguay,False,1815.4536881586787,1603.7658564505439,211.6878317081348,1,home_win
1987-06-19,Australia,Egypt,0.0,0.0,Korea Cup,Seoul,South Korea,True,1707.9812676511683,1690.9515072294748,17.02976042169348,0,draw
1987-06-20,Argentina,Paraguay,0.0,1.0,Friendly,Buenos Aires,Argentina,False,1958.0271562445903,1804.3919820021908,153.63517424239944,1,away_win
1987-06-21,Brazil,Ecuador,4.0,1.0,Friendly,Florianópolis,Brazil,False,2002.7944072769765,1601.4839799160036,401.3104273609729,1,home_win
1987-06-21,South Korea,Australia,1.0,1.0,Korea Cup,Seoul,South Korea,False,1737.7590062006632,1707.4915039060313,30.267502294631868,1,draw
1987-06-21,Madagascar,Congo,3.0,2.0,Friendly,Antananarivo,Madagascar,False,1496.8740809574374,1551.2204655702485,-54.34638461281111,1,home_win
1987-06-21,Peru,Chile,2.0,0.0,Friendly,Lima,Peru,False,1733.5944800646892,1812.202769915847,-78.6082898511579,1,home_win
1987-06-23,Uruguay,Bolivia,2.0,1.0,Friendly,Montevideo,Uruguay,False,1817.735564693219,1641.6456678475338,176.0898968456852,1,home_win
1987-06-24,Chile,Peru,1.0,0.0,Friendly,Santiago,Chile,False,1806.0904217257555,1739.7068282547807,66.3835934709748,1,home_win
1987-06-27,Argentina,Peru,1.0,1.0,Copa América,Buenos Aires,Argentina,False,1950.9498344790964,1735.6507068437425,215.2991276353539,1,draw
1987-06-28,Zambia,Ivory Coast,2.0,0.0,Friendly,Lusaka,Zambia,False,1633.073219357986,1691.2079855698664,-58.13476621188033,1,home_win
1987-06-28,Brazil,Venezuela,5.0,0.0,Copa América,Córdoba,Argentina,True,2003.6972831582016,1513.439728782632,490.2575543755695,0,home_win
1987-06-28,Paraguay,Bolivia,0.0,0.0,Copa América,Rosario,Argentina,True,1811.4693037676848,1638.9830159997844,172.48628776790042,0,draw
1987-06-30,Venezuela,Chile,1.0,3.0,Copa América,Córdoba,Argentina,True,1512.3169500434192,1810.1465431367938,-297.82959309337457,0,away_win
1987-07-01,Bolivia,Colombia,0.0,2.0,Copa América,Rosario,Argentina,True,1643.5762658709018,1712.3703722747537,-68.79410640385186,0,away_win
1987-07-02,Argentina,Ecuador,3.0,0.0,Copa América,Buenos Aires,Argentina,False,1945.4407777204767,1600.5811040347785,344.8596736856982,1,home_win
1987-07-03,Chile,Brazil,4.0,0.0,Copa América,Córdoba,Argentina,True,1813.1983046030675,2004.8200618974145,-191.62175729434693,0,home_win
1987-07-03,Malawi,Ivory Coast,1.0,2.0,African Cup of Nations qualification,Lilongwe,Malawi,False,1576.774745145698,1685.3790804596824,-108.6043353139844,1,away_win
1987-07-04,Peru,Ecuador,1.0,1.0,Copa América,Buenos Aires,Argentina,True,1741.159763602362,1598.1657321637035,142.99403143865857,0,draw
1987-07-04,Nigeria,Sierra Leone,3.0,0.0,African Cup of Nations qualification,Lagos,Nigeria,False,1673.0207037834164,1567.67022699313,105.3504767902864,1,home_win
1987-07-05,Senegal,DR Congo,0.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,1673.473305955056,1642.1641641825825,31.309141772473595,1,draw
1987-07-05,Zimbabwe,Kenya,1.0,1.0,African Cup of Nations qualification,Harare,Zimbabwe,False,1581.531540077062,1487.9710035253534,93.56053655170854,1,draw
1987-07-05,Cameroon,Sudan,2.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,1680.521291948082,1544.9991340403096,135.52215790777245,1,home_win
1987-07-05,Colombia,Paraguay,3.0,0.0,Copa América,Rosario,Argentina,True,1720.4157959940185,1806.8760538965673,-86.46025790254885,0,home_win
1987-07-06,Malawi,Burundi,1.0,1.0,Friendly,Blantyre,Malawi,False,1566.3165956079426,1358.7162413984959,207.60035420944678,1,draw
1987-07-08,Malawi,Burundi,1.0,1.0,Friendly,Lilongwe,Malawi,False,1563.6401764830566,1361.392660523382,202.24751595967473,1,draw
1987-07-08,Chile,Colombia,2.0,1.0,Copa América,Córdoba,Argentina,True,1828.2149780809632,1732.8541941072522,95.36078397371102,0,home_win
1987-07-09,Argentina,Uruguay,0.0,1.0,Copa América,Buenos Aires,Argentina,False,1947.8561495915517,1820.3982165409684,127.45793305058328,1,away_win
1987-07-11,Argentina,Colombia,1.0,2.0,Copa América,Buenos Aires,Argentina,False,1934.3437858761556,1725.5319903753843,208.81179550077127,1,away_win
1987-07-11,Malawi,Burundi,2.0,4.0,Friendly,Mzuzu,Malawi,False,1561.0191711799373,1364.0136658265012,197.0055053534361,1,away_win
1987-07-12,Chile,Uruguay,0.0,1.0,Copa América,Buenos Aires,Argentina,True,1835.537181812831,1833.9105802563645,1.6266015564665395,0,away_win
1987-07-18,Kenya,Zimbabwe,0.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False,1491.9154485934596,1577.5870950089557,-85.67164641549607,1,draw
1987-07-18,Sierra Leone,Nigeria,2.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,1557.0841174637476,1683.6068133127987,-126.52269584905116,1,home_win
1987-07-18,Sudan,Cameroon,1.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,False,1535.5703666722436,1689.950059316148,-154.3796926439045,1,home_win
1987-07-19,DR Congo,Senegal,0.0,0.0,African Cup of Nations qualification,Kinshasa,Zaïre,False,1643.5122413528072,1672.1252287848313,-28.612987432024056,1,draw
1987-07-19,Ivory Coast,Malawi,2.0,0.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1695.8372299974378,1553.4533068726214,142.38392312481642,1,home_win
1987-07-25,São Tomé and Príncipe,Guinea-Bissau,0.0,2.0,Friendly,São Tomé,São Tomé and Príncipe,False,1247.569224381505,1443.6641585657903,-196.09493418428542,1,away_win
1987-07-26,Liberia,Morocco,2.0,1.0,Friendly,Monrovia,Liberia,False,1417.3479567546285,1719.1173678957437,-301.76941114111514,1,home_win
1987-07-26,Angola,Guinea-Bissau,0.0,0.0,Friendly,São Tomé,São Tomé and Príncipe,True,1565.5669396838873,1446.1079604728673,119.45897921102005,0,draw
1987-07-27,Liberia,Ghana,0.0,0.0,Friendly,Monrovia,Liberia,False,1425.8511711390113,1688.881459849206,-263.0302887101948,1,draw
1987-07-27,São Tomé and Príncipe,Angola,1.0,1.0,Friendly,São Tomé,São Tomé and Príncipe,False,1245.125422474428,1563.9124752962075,-318.7870528217795,1,draw
1987-07-28,German DR,Hungary,0.0,0.0,Friendly,Leipzig,German DR,False,1806.3121736709325,1784.0755089452318,22.23666472570062,1,draw
1987-08-01,Kenya,Tunisia,1.0,0.0,All-African Games,Nairobi,Kenya,False,1495.5410053573669,1674.090393159518,-178.54938780215116,1,home_win
1987-08-01,Cameroon,Madagascar,3.0,0.0,All-African Games,Nairobi,Kenya,True,1668.6915225735233,1502.6498713359927,166.0416512375307,0,home_win
1987-08-02,Egypt,Senegal,1.0,0.0,All-African Games,Nairobi,Kenya,True,1691.4412709746118,1670.8926920403142,20.548578934297666,0,home_win
1987-08-02,Ivory Coast,Malawi,1.0,0.0,All-African Games,Nairobi,Kenya,True,1705.0125105338755,1544.2780263361838,160.7344841976917,0,home_win
1987-08-03,Kenya,Cameroon,3.0,3.0,All-African Games,Nairobi,Kenya,False,1510.270838569461,1674.2458699628062,-163.97503139334526,1,draw
1987-08-03,Tunisia,Madagascar,0.0,3.0,All-African Games,Nairobi,Kenya,True,1659.360559947424,1497.0955239467098,162.2650360007142,0,away_win
1987-08-04,Malawi,Senegal,2.0,0.0,All-African Games,Nairobi,Kenya,True,1538.600287816299,1661.4834390417261,-122.88315122542713,0,home_win
1987-08-04,Egypt,Ivory Coast,2.0,1.0,All-African Games,Nairobi,Kenya,True,1700.8505239731999,1710.6902490537602,-9.839725080560356,0,home_win
1987-08-04,Indonesia,Algeria,2.0,1.0,Indonesia Tournament,Jakarta,Indonesia,False,1386.622064815714,1724.4653456414676,-337.8432808257535,1,home_win
1987-08-05,Cameroon,Tunisia,3.0,1.0,All-African Games,Nairobi,Kenya,True,1669.8480694874113,1645.0025438797402,24.845525607671107,0,home_win
1987-08-05,Kenya,Madagascar,2.0,1.0,All-African Games,Nairobi,Kenya,False,1514.6686390448558,1511.4535400143936,3.21509903046217,1,home_win
1987-08-06,Indonesia,South Korea,1.0,1.0,Indonesia Tournament,Jakarta,Indonesia,False,1404.1195965048132,1736.8900346540781,-332.7704381492649,1,draw
1987-08-06,Ivory Coast,Senegal,1.0,0.0,All-African Games,Nairobi,Kenya,True,1700.4071146948324,1648.0870336400633,52.32008105476916,0,home_win
1987-08-06,Malawi,Egypt,2.0,1.0,All-African Games,Nairobi,Kenya,True,1551.9966932179618,1711.1336583321277,-159.13696511416583,0,home_win
1987-08-07,Algeria,South Korea,2.0,0.0,Indonesia Tournament,Jakarta,Indonesia,True,1706.9678139523685,1729.4571385535646,-22.48932460119613,0,home_win
1987-08-08,Senegal,Tunisia,1.0,0.0,All-African Games,Nairobi,Kenya,True,1639.581645825543,1635.7164390884627,3.8652067370803707,0,home_win
1987-08-08,Ivory Coast,Madagascar,1.0,1.0,All-African Games,Nairobi,Kenya,True,1708.9125025093526,1501.5460753618058,207.3664271475468,0,draw
1987-08-09,Indonesia,Algeria,2.0,1.0,Indonesia Tournament,Jakarta,Indonesia,False,1411.5524926053267,1717.6142062249828,-306.0617136196561,1,home_win
1987-08-09,Cameroon,Egypt,1.0,1.0,All-African Games,Nairobi,Kenya,True,1679.1341742786888,1696.8488613266368,-17.71468704794802,0,draw
1987-08-10,Kenya,Malawi,1.0,1.0,All-African Games,Nairobi,Kenya,False,1524.5761036974436,1566.2814902234527,-41.70538652600908,1,draw
1987-08-12,Kenya,Egypt,0.0,1.0,All-African Games,Nairobi,Kenya,False,1525.7707488130427,1696.3394330197495,-170.56868420670685,1,away_win
1987-08-12,Cameroon,Malawi,1.0,3.0,All-African Games,Nairobi,Kenya,True,1679.643602585576,1565.0868451078536,114.55675747772239,0,away_win
1987-08-12,Germany,France,2.0,1.0,Friendly,Berlin,Germany,False,1921.309783503523,1889.561707077791,31.74807642573205,1,home_win
1987-08-12,Norway,Sweden,0.0,0.0,Friendly,Oslo,Norway,False,1686.809273462382,1821.5465023525994,-134.73722889021747,1,draw
1987-08-18,Switzerland,Austria,2.0,2.0,Friendly,St. Gallen,Switzerland,False,1721.039489395068,1789.9846622660248,-68.94517287095687,1,draw
1987-08-19,Poland,German DR,2.0,0.0,Friendly,Lubin,Poland,False,1773.9883404453028,1805.992598579766,-32.00425813446327,1,home_win
1987-08-26,Sweden,Denmark,1.0,0.0,Friendly,Solna,Sweden,False,1819.6991707241002,1856.466183152916,-36.76701242881586,1,home_win
1987-08-29,Yugoslavia,Russia,0.0,1.0,Friendly,Belgrade,Yugoslavia,False,1821.9407066343608,1897.8202858291288,-75.87957919476798,1,away_win
1987-09-02,Australia,New Zealand,1.0,1.0,Trans-Tasman Cup,Melbourne,Australia,False,1708.3604754526164,1662.1285160893997,46.231959363216674,1,draw
1987-09-02,Poland,Romania,3.0,1.0,Friendly,Bydgoszcz,Poland,False,1779.44762043561,1813.463485243841,-34.01586480823107,1,home_win
1987-09-04,Guyana,Grenada,1.0,1.0,Friendly,Georgetown,Guyana,False,1401.672830569064,1346.9830110871567,54.68981948190731,1,draw
1987-09-06,Guyana,Grenada,3.0,0.0,Friendly,Linden,Guyana,False,1400.892217490763,1347.7636241654577,53.128593325305246,1,home_win
1987-09-09,Russia,France,1.0,1.0,UEFA Euro qualification,Moscow,Soviet Union,False,1901.7453279579297,1885.017331177052,16.727996780877675,1,draw
1987-09-09,Scotland,Hungary,2.0,0.0,Friendly,Glasgow,Scotland,False,1753.962653865588,1784.3950840363982,-30.43243017081022,1,home_win
1987-09-09,Wales,Denmark,1.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,1779.6574255916294,1850.939029656717,-71.28160406508755,1,home_win
1987-09-09,New Zealand,Australia,1.0,0.0,Trans-Tasman Cup,Lower Hutt,New Zealand,False,1663.451380222646,1707.03761131937,-43.58623109672385,1,home_win
1987-09-09,Finland,Czechoslovakia,3.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,1557.626410869495,1816.7909255877405,-259.1645147182455,1,home_win
1987-09-09,Republic of Ireland,Luxembourg,2.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1733.3128435641006,1284.7741934708718,448.53865009322885,1,home_win
1987-09-09,Iceland,Norway,2.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,1531.5096871446387,1688.6566050908812,-157.1469179462424,1,home_win
1987-09-09,Germany,England,3.0,1.0,Friendly,Düsseldorf,Germany,False,1925.854159404262,1904.0852268229319,21.76893258133009,1,home_win
1987-09-09,Netherlands,Belgium,0.0,0.0,Friendly,Rotterdam,Netherlands,False,1878.9909092663165,1824.3896302125995,54.60127905371701,1,draw
1987-09-10,Singapore,Malaysia,0.0,0.0,Southeast Asian Games,Jakarta,Indonesia,True,1395.7805747997916,1479.681873165288,-83.90129836549636,0,draw
1987-09-10,Thailand,Brunei,3.0,1.0,Southeast Asian Games,Jakarta,Indonesia,True,1437.2568149708322,1049.0622132937403,388.1946016770919,0,home_win
1987-09-12,Indonesia,Brunei,2.0,0.0,Southeast Asian Games,Jakarta,Indonesia,False,1428.621273863826,1047.1285389692928,381.4927348945332,1,home_win
1987-09-13,Guyana,Trinidad and Tobago,1.0,2.0,Friendly,Georgetown,Guyana,False,1405.1335398665826,1521.8229523645243,-116.6894124979417,1,away_win
1987-09-14,Indonesia,Thailand,0.0,0.0,Southeast Asian Games,Jakarta,Indonesia,False,1430.62339141873,1439.1904892952798,-8.567097876549724,1,draw
1987-09-16,Thailand,Malaysia,0.0,2.0,Southeast Asian Games,Jakarta,Indonesia,True,1438.943958360356,1477.312871970514,-38.36891361015796,0,away_win
1987-09-20,Indonesia,Malaysia,1.0,0.0,Southeast Asian Games,Jakarta,Indonesia,False,1430.869922353654,1486.2129935332423,-55.34307117958838,1,home_win
1987-09-23,Bulgaria,Belgium,2.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,1759.6259161309447,1825.169000099954,-65.54308396900933,1,home_win
1987-09-23,German DR,Tunisia,2.0,0.0,Friendly,Gera,German DR,False,1800.533318589459,1625.8276840917752,174.70563449768383,1,home_win
1987-09-23,Germany,Denmark,1.0,0.0,Friendly,Hamburg,Germany,False,1930.541288594709,1832.9040202748172,97.63726831989175,1,home_win
1987-09-23,Italy,Yugoslavia,1.0,0.0,Friendly,Pisa,Italy,False,1870.67079108154,1818.01566450556,52.65512657598015,1,home_win
1987-09-23,Norway,Iceland,0.0,1.0,UEFA Euro qualification,Oslo,Norway,False,1667.299724663757,1552.866567571763,114.43315709199396,1,away_win
1987-09-23,Poland,Hungary,3.0,2.0,UEFA Euro qualification,Warsaw,Poland,False,1784.9355899335758,1778.9582427801095,5.977347153466326,1,home_win
1987-09-23,Russia,Greece,3.0,0.0,Friendly,Moscow,Soviet Union,False,1901.0236798229764,1704.2144503619695,196.8092294610069,1,home_win
1987-09-23,Spain,Luxembourg,2.0,0.0,Friendly,Castellón de la Plana,Spain,False,1897.6854348081492,1282.6650088966467,615.0204259115026,1,home_win
1987-09-23,Sweden,Portugal,0.0,1.0,UEFA Euro qualification,Solna,Sweden,False,1825.2263242202994,1770.4667125021444,54.75961171815493,1,away_win
1987-09-30,El Salvador,Canada,2.0,1.0,Friendly,San Salvador,El Salvador,False,1646.8875103155679,1652.252848765326,-5.3653384497581555,1,home_win
1987-10-02,Honduras,Canada,1.0,1.0,Friendly,Tegucigalpa,Honduras,False,1732.0466227544678,1647.175641475521,84.87098127894683,1,draw
1987-10-06,Mexico,Canada,4.0,0.0,Friendly,Toluca,Mexico,False,1870.2528169923019,1648.3733050245758,221.8795119677261,1,home_win
1987-10-07,El Salvador,Guatemala,1.0,0.0,Friendly,Los Angeles,United States,True,1651.964717605373,1654.2848359973816,-2.3201183920086805,0,home_win
1987-10-07,Romania,Greece,2.0,2.0,Friendly,Bucharest,Romania,False,1807.975515745875,1701.7782332869372,106.19728245893793,1,draw
1987-10-10,German DR,Russia,1.0,1.0,UEFA Euro qualification,Berlin,German DR,False,1803.2115672170644,1903.4598968980088,-100.24832968094438,1,draw
1987-10-14,Yugoslavia,Northern Ireland,3.0,0.0,UEFA Euro qualification,Sarajevo,Yugoslavia,False,1813.7676839000137,1735.02379537523,78.74388852478364,1,home_win
1987-10-14,Spain,Austria,2.0,0.0,UEFA Euro qualification,Seville,Spain,False,1897.967293949666,1789.0052833378768,108.96201061178931,1,home_win
1987-10-14,Scotland,Belgium,2.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,1759.3994951218767,1807.3723748068583,-47.972879684981535,1,home_win
1987-10-14,Poland,Netherlands,0.0,2.0,UEFA Euro qualification,Zabrze,Poland,False,1799.6775525704309,1878.211539378962,-78.53398680853115,1,away_win
